time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778621089.764,11386.773,0.0,0.0,0.0,0.0,0.0,0
1778621090.266,11387.275,0.0,0.0,0.0,0.0,0.0,0
1778621090.767,11387.776,0.0,0.0,0.0,0.0,0.0,0
1778621091.269,11388.278,0.0,0.0,0.0,0.0,0.0,0
1778621091.770,11388.779,0.0,0.0,0.0,0.0,0.0,0
1778621092.272,11389.281,0.0,0.0,0.0,0.0,0.0,0
1778621092.774,11389.783,0.0,0.0,0.0,0.0,0.0,0
1778621093.275,11390.284,0.0,0.0,0.0,0.0,0.0,0
1778621093.777,11390.786,0.0,0.0,0.0,0.0,0.0,0
1778621094.278,11391.287,0.0,0.0,0.0,0.0,0.0,0
1778621094.779,11391.789,0.0,0.0,0.0,0.0,0.0,0
1778621095.281,11392.290,0.0,0.0,0.0,0.0,0.0,0
1778621095.783,11392.792,0.0,0.0,0.0,0.0,0.0,0
1778621096.284,11393.293,0.0,0.0,0.0,0.0,0.0,0
1778621096.786,11393.795,0.0,0.0,0.0,0.0,0.0,0
1778621097.287,11394.296,0.0,0.0,0.0,0.0,0.0,0
1778621097.789,11394.798,0.0,0.0,0.0,0.0,0.0,0
1778621098.290,11395.299,0.0,0.0,0.0,0.0,0.0,0
1778621098.792,11395.801,0.0,0.0,0.0,0.0,0.0,0
1778621099.293,11396.302,0.0,0.0,0.0,0.0,0.0,0
1778621099.796,11396.805,0.0,0.0,0.0,0.0,0.0,0
1778621100.297,11397.306,0.0,0.0,0.0,0.0,0.0,0
1778621100.799,11397.808,0.0,0.0,0.0,0.0,0.0,0
1778621101.300,11398.309,0.0,0.0,0.0,0.0,0.0,0
1778621101.802,11398.811,0.0,0.0,0.0,0.0,0.0,0
1778621102.303,11399.312,0.0,0.0,0.0,0.0,0.0,0
1778621102.805,11399.814,0.0,0.0,0.0,0.0,0.0,0
1778621103.256,11400.265,0.0,0.0,0.0,0.0,0.0,0
1778621103.757,11400.766,0.0,0.0,0.0,0.0,0.0,0
1778621104.259,11401.268,0.0,0.0,0.0,0.0,0.0,0
1778621104.760,11401.770,0.0,0.0,0.0,0.0,0.0,0
1778621105.262,11402.271,0.0,0.0,0.0,0.0,0.0,0
1778621105.763,11402.772,0.0,0.0,0.0,0.0,0.0,0
1778621106.265,11403.274,0.0,0.0,0.0,0.0,0.0,0
1778621106.766,11403.776,0.0,0.0,0.0,0.0,0.0,0
1778621107.268,11404.277,0.0,0.0,0.0,0.0,0.0,0
1778621107.769,11404.778,0.0,0.0,0.0,0.0,0.0,0
1778621108.271,11405.280,0.0,0.0,0.0,0.0,0.0,0
1778621108.772,11405.782,0.0,0.0,0.0,0.0,0.0,0
1778621109.274,11406.283,0.0,0.0,0.0,0.0,0.0,0
1778621109.775,11406.784,0.0,0.0,0.0,0.0,0.0,0
1778621110.277,11407.286,0.0,0.0,0.0,0.0,0.0,0
1778621110.778,11407.787,0.0,0.0,0.0,0.0,0.0,0
1778621111.280,11408.289,0.0,0.0,0.0,0.0,0.0,0
1778621111.781,11408.790,0.0,0.0,0.0,0.0,0.0,0
1778621112.283,11409.292,0.0,0.0,0.0,0.0,0.0,0
1778621112.784,11409.793,0.0,0.0,0.0,0.0,0.0,0
1778621113.286,11410.295,0.0,0.0,0.0,0.0,0.0,0
1778621113.787,11410.796,0.0,0.0,0.0,0.0,0.0,0
